,Insulation Thickness,ACH,SHADErad,SHADEtemp,Electricity:Facility,DistrictHeating:Facility,DistrictCooling:Facility,violation,pareto-optimal
108,0.16545723166042323,3.1289578501114073,234.76442216361556,22.19220971232432,80428232781.58951,152600426881.6239,4068860425.158946,0,False
109,0.027868677620954456,3.4493447205452754,218.31137922626021,26.842402989646516,78709706169.43951,198361058971.7986,3890289567.9202967,0,False
110,0.06404758138282057,5.162419002522821,127.70429777668213,25.60766180304639,79142302927.82701,183321885679.47968,3540691206.425741,0,False
111,0.2879508816572858,5.332019611858408,184.75701168839637,22.623460007203363,80195325933.627,158333643221.24496,3497165856.7396216,0,False
112,0.24317003501938592,2.063192398799316,200.5445934785564,25.289986825550617,79203869543.27701,139793104820.75195,4410672701.026422,0,False
113,0.20577960203601617,5.912012834333191,272.8716518953863,22.518863886170543,80173508254.227,164174873359.1367,3425478510.584968,0,False
114,0.3169092303711679,5.366284376610146,185.42432871771138,25.800407733432397,79077546587.83951,157603047913.4413,3340916456.192326,0,False
115,0.23200589170072744,6.317920662844984,280.22136180330085,23.978642804009084,79484517391.302,164207952771.11526,3342450547.829287,0,False
116,0.21837448890416594,2.5282074188620034,162.99483194659507,23.912363274557492,79558533963.70201,144703667870.90552,4235881478.2561173,0,False
117,0.33858949903873514,0.516286297734681,256.33155996231517,25.7098368922123,79098822767.727,123472249428.08205,6416670349.894215,0,True
118,0.06563977542131844,3.7437366051971983,198.52441565740963,26.006525313208453,79013405425.977,174769105081.3517,3767071524.962158,0,False
119,0.30371661222290075,6.587342216318146,199.27298209999242,26.317380056890592,78926000641.227,162430617079.24606,3155078814.1300135,0,True
120,0.2865199864063986,1.902346528092665,144.03830920601666,24.813233593493063,79298816472.3645,136885402155.05246,4548058943.381163,0,False
121,0.1129213674466069,3.009554849034741,278.94830858288736,23.16013459095503,79805285510.31451,157895601598.94092,4086452287.3547297,0,False
